ID,NEIGHBOURHOOD_NAME,LOCATION_TYPE,SPECIES_BOTANICAL,SPECIES_COMMON,GENUS,SPECIES,CULTIVAR,DIAMETER_BREAST_HEIGHT,CONDITION_PERCENT,PLANTED_DATE,OWNER,Bears Edible Fruit,Type of Edible Fruit,COUNT,LATITUDE,LONGITUDE,LOCATION,Point Location
474312,NORTH GLENORA,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,6,65,2005-06-01,Parks,Yes,Schubert Chokecherry,1,53.55704503,-113.5614662,"(53.55704503395487, -113.5614662142723)",POINT (-113.5614662142723 53.55704503395487)
391017,MACTAGGART,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,9,65,2007-06-01,Parks,Yes,Amur Chokecherry,1,53.43960762,-113.5633745,"(53.439607621154195, -113.56337451449096)",POINT (-113.56337451449096 53.439607621154195)
399738,CARTER CREST,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46446208,-113.5798817,"(53.46446208359202, -113.57988166428436)",POINT (-113.57988166428436 53.46446208359202)
251097,CUMBERLAND,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,13,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.61200775,-113.5459173,"(53.612007747268514, -113.54591729631315)",POINT (-113.54591729631315 53.612007747268514)
398162,KAMEYOSEK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,44,15,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46258428,-113.4402188,"(53.46258428490012, -113.44021876318162)",POINT (-113.44021876318162 53.46258428490012)
554894,STRATHCONA INDUSTRIAL PARK,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46720231,-113.4725958,"(53.46720230562444, -113.4725958029538)",POINT (-113.4725958029538 53.46720230562444)
398142,WINDERMERE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.43315266,-113.6157328,"(53.43315265979647, -113.61573281188863)",POINT (-113.61573281188863 53.43315265979647)
456408,TWIN BROOKS,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44678188,-113.5374734,"(53.446781882294374, -113.53747339418986)",POINT (-113.53747339418986 53.446781882294374)
268597,BEAUMARIS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,0,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.61503444,-113.5122198,"(53.61503444081986, -113.51221977687172)",POINT (-113.51221977687172 53.61503444081986)
346889,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,24,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.5432469,-113.5940993,"(53.54324690219133, -113.59409933914299)",POINT (-113.59409933914299 53.54324690219133)
526521,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2014-05-31,Parks,Yes,Schubert Chokecherry,1,53.43236018,-113.6043953,"(53.43236017802946, -113.60439530624834)",POINT (-113.60439530624834 53.43236017802946)
346482,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,20,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.54336274,-113.5930788,"(53.54336274267348, -113.59307876187613)",POINT (-113.59307876187613 53.54336274267348)
458542,TWIN BROOKS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44258174,-113.5351753,"(53.44258173569397, -113.53517529365078)",POINT (-113.53517529365078 53.44258173569397)
216409,BRANDER GARDENS,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.49635519,-113.5731365,"(53.49635518517887, -113.57313654440351)",POINT (-113.57313654440351 53.49635518517887)
338953,WELLINGTON,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5922861,-113.5472445,"(53.59228609850373, -113.54724453332761)",POINT (-113.54724453332761 53.59228609850373)
541366,SECORD,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2014-05-31,Parks,Yes,Schubert Chokecherry,1,53.53195511,-113.7014273,"(53.53195510581827, -113.70142728519508)",POINT (-113.70142728519508 53.53195510581827)
541908,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,11,65,2014-05-31,Parks,Yes,Schubert Chokecherry,1,53.42850852,-113.5937525,"(53.42850852004368, -113.59375245346898)",POINT (-113.59375245346898 53.42850852004368)
223929,EMPIRE PARK,Park,Malus,Apple,Malus,,,14,65,1990-01-01,Parks,Yes,Apple,1,53.48438084,-113.5006661,"(53.48438084437772, -113.50066610460816)",POINT (-113.50066610460816 53.48438084437772)
318872,TWEDDLE PLACE,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.47633237,-113.4655529,"(53.47633237002187, -113.46555286189451)",POINT (-113.46555286189451 53.47633237002187)
522461,CHAMBERY,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2013-06-01,Parks,Yes,Schubert Chokecherry,1,53.63872816,-113.5106039,"(53.63872816165846, -113.51060391623082)",POINT (-113.51060391623082 53.63872816165846)
552445,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.48481859,-113.643896,"(53.48481858705652, -113.64389602868033)",POINT (-113.64389602868033 53.48481858705652)
523084,WINDERMERE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2013-06-01,Parks,Yes,Amur Chokecherry,1,53.42963665,-113.6171578,"(53.42963664767147, -113.61715784709033)",POINT (-113.61715784709033 53.42963664767147)
390901,MCKERNAN,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.51391203,-113.5265936,"(53.51391203070794, -113.52659359237568)",POINT (-113.52659359237568 53.51391203070794)
462375,KLARVATTEN,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,0,2009-05-31,Parks,Yes,Schubert Chokecherry,1,53.62872985,-113.46911,"(53.62872985363621, -113.4691100187809)",POINT (-113.4691100187809 53.62872985363621)
521588,MAGRATH HEIGHTS,Park,Malus Parkland,Apple,Malus,Parkland,,10,65,2015-05-31,Parks,Yes,Apple,1,53.44910751,-113.5514791,"(53.44910751106637, -113.55147912916172)",POINT (-113.55147912916172 53.44910751106637)
158800,LEE RIDGE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,35,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46751188,-113.4406647,"(53.467511879140545, -113.44066472569307)",POINT (-113.44066472569307 53.467511879140545)
346669,BRITANNIA YOUNGSTOWN,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5432575,-113.595148,"(53.543257503564064, -113.59514802789765)",POINT (-113.59514802789765 53.543257503564064)
182844,RIVER VALLEY RIVERSIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,26,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.54292091,-113.4586456,"(53.54292091379753, -113.45864564965893)",POINT (-113.45864564965893 53.54292091379753)
569686,MACTAGGART,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.43944571,-113.5604004,"(53.439445714285206, -113.56040035750856)",POINT (-113.56040035750856 53.439445714285206)
397556,WINDERMERE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.43302226,-113.6170992,"(53.433022255556914, -113.61709924180695)",POINT (-113.61709924180695 53.433022255556914)
531619,WINDERMERE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2012-06-01,Parks,Yes,Schubert Chokecherry,1,53.42389409,-113.6154463,"(53.42389408989696, -113.61544631211088)",POINT (-113.61544631211088 53.42389408989696)
569149,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-05-31,Parks,Yes,Schubert Chokecherry,1,53.42999123,-113.6113779,"(53.429991232954805, -113.6113778696542)",POINT (-113.6113778696542 53.429991232954805)
475356,NORTH GLENORA,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2005-06-01,Parks,Yes,Schubert Chokecherry,1,53.5581306,-113.5581007,"(53.558130601608894, -113.55810067979702)",POINT (-113.55810067979702 53.558130601608894)
343136,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,25,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.54326211,-113.5981034,"(53.543262106840174, -113.59810340914136)",POINT (-113.59810340914136 53.543262106840174)
622981,JACKSON HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48507194,-113.4148679,"(53.485071935463104, -113.41486785772805)",POINT (-113.41486785772805 53.485071935463104)
460278,TWIN BROOKS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,20,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44417256,-113.5314267,"(53.444172556712424, -113.53142668200702)",POINT (-113.53142668200702 53.444172556712424)
561640,TAMARACK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.47589659,-113.3619919,"(53.47589658826021, -113.36199189751729)",POINT (-113.36199189751729 53.47589658826021)
226806,RIVERDALE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,24,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.54168046,-113.4731953,"(53.54168045805379, -113.473195293292)",POINT (-113.473195293292 53.54168045805379)
353443,HOLLICK-KENYON,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,8,65,2008-05-31,Parks,Yes,Amur Chokecherry,1,53.62135505,-113.420902,"(53.62135505380784, -113.42090196541876)",POINT (-113.42090196541876 53.62135505380784)
278657,SUDER GREENS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,15,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.52209896,-113.6851134,"(53.52209896251478, -113.6851133830892)",POINT (-113.6851133830892 53.52209896251478)
346479,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,23,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.54324106,-113.5912998,"(53.54324105838707, -113.5912997541996)",POINT (-113.5912997541996 53.54324105838707)
539476,AMBLESIDE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2013-05-31,Parks,Yes,Schubert Chokecherry,1,53.43257122,-113.6116484,"(53.432571219999446, -113.61164842205044)",POINT (-113.61164842205044 53.432571219999446)
230229,LARKSPUR,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,36,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48335967,-113.384534,"(53.48335966581876, -113.38453403082254)",POINT (-113.38453403082254 53.48335966581876)
399732,CARTER CREST,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46469127,-113.5804046,"(53.46469126943854, -113.58040464722978)",POINT (-113.58040464722978 53.46469126943854)
353680,TWIN BROOKS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.44388678,-113.5412257,"(53.44388677772936, -113.54122565154483)",POINT (-113.54122565154483 53.44388677772936)
404433,CARTER CREST,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,28,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.46313524,-113.5797412,"(53.46313524123071, -113.57974117104551)",POINT (-113.57974117104551 53.46313524123071)
604863,RICHFIELD,Park,Malus,Apple,Malus,,,28,65,1990-01-01,Parks,Yes,Apple,1,53.46649538,-113.451718,"(53.46649538176103, -113.45171799454502)",POINT (-113.45171799454502 53.46649538176103)
193160,JAMIESON PLACE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,12,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.48471854,-113.6459745,"(53.48471854105325, -113.64597446989569)",POINT (-113.64597446989569 53.48471854105325)
343150,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,11,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.54327062,-113.5966342,"(53.54327062354554, -113.59663423983663)",POINT (-113.59663423983663 53.54327062354554)
166886,JACKSON HEIGHTS,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48168942,-113.4145853,"(53.481689421582615, -113.41458525712747)",POINT (-113.41458525712747 53.481689421582615)
531622,WINDERMERE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2012-06-01,Parks,Yes,Schubert Chokecherry,1,53.42384631,-113.6155911,"(53.423846314683175, -113.61559108775056)",POINT (-113.61559108775056 53.423846314683175)
207358,KEHEEWIN,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.44828982,-113.5026619,"(53.44828981766028, -113.50266186012121)",POINT (-113.50266186012121 53.44828981766028)
399430,CARTER CREST,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,23,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.46397777,-113.580456,"(53.46397777362341, -113.58045595439184)",POINT (-113.58045595439184 53.46397777362341)
402971,CARTER CREST,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,21,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.46601191,-113.5780135,"(53.466011908487616, -113.57801352593836)",POINT (-113.57801352593836 53.466011908487616)
143001,CARTER CREST,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,26,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.4642008,-113.5734982,"(53.46420080472276, -113.57349821426747)",POINT (-113.57349821426747 53.46420080472276)
453706,KLARVATTEN,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,0,2005-05-31,Parks,Yes,Schubert Chokecherry,1,53.63000937,-113.4728311,"(53.63000937327217, -113.47283105238378)",POINT (-113.47283105238378 53.63000937327217)
233510,ALBERTA AVENUE,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,28,0,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.57056606,-113.4835717,"(53.57056606301272, -113.48357168011323)",POINT (-113.48357168011323 53.57056606301272)
521598,MAGRATH HEIGHTS,Park,Malus Kerr,Apple,Malus,Kerr,,10,65,2015-05-31,Parks,Yes,Apple,1,53.44931596,-113.5515662,"(53.44931595677717, -113.55156621696705)",POINT (-113.55156621696705 53.44931595677717)
569152,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2010-06-01,Parks,Yes,Schubert Chokecherry,1,53.42994366,-113.6115031,"(53.42994365877149, -113.61150308597203)",POINT (-113.61150308597203 53.42994365877149)
201913,CPR IRVINE,Boulevard,Malus,Apple,Malus,,,45,65,1990-01-01,Parks,Yes,Apple,1,53.51786073,-113.4946996,"(53.51786072752912, -113.4946995966931)",POINT (-113.4946995966931 53.51786072752912)
204626,WESTRIDGE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5063084,-113.6045034,"(53.506308401455534, -113.60450338789336)",POINT (-113.60450338789336 53.506308401455534)
353444,HOLLICK-KENYON,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,13,65,2008-06-01,Parks,Yes,Amur Chokecherry,1,53.6214382,-113.4209925,"(53.62143820195396, -113.42099252088616)",POINT (-113.42099252088616 53.62143820195396)
528332,TAWA,EPS,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-06-01,Parks,Yes,Schubert Chokecherry,1,53.45960686,-113.4259291,"(53.459606857812304, -113.42592911896126)",POINT (-113.42592911896126 53.459606857812304)
569451,LAUREL,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2016-05-31,Parks,Yes,Schubert Chokecherry,1,53.44779359,-113.3692828,"(53.44779358990144, -113.36928283154803)",POINT (-113.36928283154803 53.44779358990144)
569684,MACTAGGART,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.43945045,-113.5601097,"(53.43945045220207, -113.56010972530494)",POINT (-113.56010972530494 53.43945045220207)
395345,WINDERMERE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,13,65,2008-06-01,Parks,Yes,Schubert Chokecherry,1,53.43706988,-113.6225507,"(53.43706988449088, -113.6225507258391)",POINT (-113.6225507258391 53.43706988449088)
569409,LAUREL,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2016-05-31,Parks,Yes,Schubert Chokecherry,1,53.45157761,-113.3692886,"(53.45157761299616, -113.36928857254188)",POINT (-113.36928857254188 53.45157761299616)
144800,MCCAULEY,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.5604062,-113.4742861,"(53.560406196253076, -113.47428611423108)",POINT (-113.47428611423108 53.560406196253076)
541887,AMBLESIDE,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,8,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.42852556,-113.5950229,"(53.42852555775433, -113.59502294826562)",POINT (-113.59502294826562 53.42852555775433)
523324,RAPPERSWILL,Centre Median,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,12,65,2012-05-31,Parks,Yes,Schubert Chokecherry,1,53.62912261,-113.5349731,"(53.629122609493166, -113.53497306747362)",POINT (-113.53497306747362 53.629122609493166)
348260,KING EDWARD PARK,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.51334705,-113.4610666,"(53.513347048626294, -113.46106657629419)",POINT (-113.46106657629419 53.513347048626294)
342938,BRITANNIA YOUNGSTOWN,Boulevard,Prunus maackii,"Cherry, Amur",Prunus,maackii,,25,65,1990-01-01,Parks,Yes,Amur Chokecherry,1,53.5432732,-113.5988518,"(53.543273197459726, -113.59885180797562)",POINT (-113.59885180797562 53.543273197459726)
513202,CARLTON,Park,Prunus maackii,"Cherry, Amur",Prunus,maackii,,14,65,2014-05-31,Parks,Yes,Amur Chokecherry,1,53.62747837,-113.5579241,"(53.62747837262201, -113.55792410964177)",POINT (-113.55792410964177 53.62747837262201)
230452,WILD ROSE,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,16,65,1989-12-31,Parks,Yes,Schubert Chokecherry,1,53.47510111,-113.3770547,"(53.47510110558609, -113.3770546794786)",POINT (-113.3770546794786 53.47510110558609)
215333,RAMSAY HEIGHTS,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,14,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.48305532,-113.5814435,"(53.48305532008352, -113.58144346652938)",POINT (-113.58144346652938 53.48305532008352)
489284,PLEASANTVIEW,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,9,65,2009-06-01,Parks,Yes,Schubert Chokecherry,1,53.48957358,-113.5161272,"(53.489573583113994, -113.51612716298902)",POINT (-113.51612716298902 53.489573583113994)
622482,KILKENNY,Park,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,7,65,2012-06-01,Parks,Yes,Schubert Chokecherry,1,53.60795635,-113.4574288,"(53.60795635327956, -113.45742877247679)",POINT (-113.45742877247679 53.60795635327956)
552444,DONSDALE,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,10,65,2014-06-01,Parks,Yes,Schubert Chokecherry,1,53.48479895,-113.6439965,"(53.48479895336226, -113.64399645107017)",POINT (-113.64399645107017 53.48479895336226)
245867,FALCONER HEIGHTS,Boulevard,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,17,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.46914514,-113.5916902,"(53.46914514150425, -113.59169022733344)",POINT (-113.59169022733344 53.46914514150425)
521590,MAGRATH HEIGHTS,Park,Malus Parkland,Apple,Malus,Parkland,,7,65,2015-05-31,Parks,Yes,Apple,1,53.44914344,-113.5513138,"(53.449143437743, -113.55131378905577)",POINT (-113.55131378905577 53.449143437743)
135507,WEST JASPER PLACE,Buffer,Prunus virginiana Schubert,Chokecherry,Prunus,virginiana,Schubert,18,65,1990-01-01,Parks,Yes,Schubert Chokecherry,1,53.53904924,-113.5825426,"(53.53904923589441, -113.582542569857)",POINT (-113.582542569857 53.53904923589441)
521585,MAGRATH HEIGHTS,Park,Malus Parkland,Apple,Malus,Parkland,,10,65,2015-05-31,Parks,Yes,Apple,1,53.44914225,-113.5515383,"(53.44914225066351, -113.55153828642496)",POINT (-113.55153828642496 53.44914225066351)
