sourceid,dstid,hod,ride time
108,5,0,12.9545
39,76,23,23.03783333
141,90,21,19.53983333
39,25,7,18.64283333
36,55,7,19.6095
33,85,7,5.759666667
32,95,7,10.76
100,9,16,24.9475
35,65,7,26.2325
34,75,7,29.16883333
37,45,7,27.35333333
50,103,13,4.965166667
72,123,19,20.46483333
71,133,19,20.68483333
73,113,19,30.041
97,99,2,20.28333333
72,109,19,25.66033333
71,119,19,16.92416667
139,73,17,28.88383333
137,93,17,48.53466667
70,129,19,29.20233333
102,125,5,8.559833333
104,105,5,20.07766667
101,135,5,7.527
59,30,21,7.161333333
55,70,21,20.25083333
112,40,8,14.1785
114,20,8,52.774
54,121,17,31.86283333
55,111,17,11.23566667
113,30,8,3.391166667
58,40,21,6.926833333
52,141,17,22.83683333
115,10,8,17.75683333
56,60,21,28.68633333
56,101,17,35.995
111,50,8,24.75
109,82,4,20.58616667
59,97,16,31.95066667
103,115,5,16.98833333
59,9,3,8.8855
57,50,21,13.51833333
53,90,21,15.50066667
6,4,10,31.4405
31,118,22,20.347
30,128,22,2.8205
32,108,22,18.91333333
99,60,14,3.311333333
96,90,14,26.25583333
98,70,14,20.50516667
74,1,4,14.1675
59,91,4,22.97783333
121,14,5,13.38166667
120,24,5,14.53233333
42,123,4,5.972833333
9,16,18,45.275
113,112,15,28.7725
41,133,4,17.89283333
111,132,15,30.13333333
43,113,4,12.461
5,56,18,21.98583333
44,103,4,14.198
4,66,18,28.799
112,122,15,18.0315
2,86,18,12.93366667
30,15,11,23.97316667
114,102,15,30.24766667
19,141,12,10.24133333
131,105,11,6.899333333
130,115,11,6.208
19,127,6,14.91166667
138,105,16,25.98666667
137,115,16,19.16533333
136,125,16,26.62133333
18,137,6,18.6155
1,96,18,36.72833333
80,11,22,15.91183333
85,127,19,13.57483333
87,107,19,26.54883333
86,117,19,28.70833333
129,78,9,3.491666667
128,88,9,17.76016667
141,108,3,12.58683333
140,118,3,18.623
45,124,12,9.951333333
44,134,12,8.534833333
46,114,12,18.3265
47,104,12,30.31116667
26,118,8,12.83433333
25,128,8,36.87666667
24,138,8,7.677166667
27,108,8,35.68433333
22,7,7,22.46116667
49,25,18,9.2745
44,75,18,19.55216667
45,65,18,24.21233333
42,95,18,22.733
46,55,18,38.09816667
47,45,18,11.7985
43,85,18,24.69333333
97,126,23,12.076
99,106,23,26.092
96,136,23,24.54516667
141,87,5,6.669833333
140,97,5,18.5095
38,88,17,26.6845
39,78,17,10.6895
61,71,9,26.1795
64,41,9,17.17283333
63,51,9,14.98033333
67,11,9,15.2355
132,11,22,21.46866667
130,31,22,20.27216667
60,81,9,15.24116667
20,5,7,11.89516667
65,31,9,22.408
85,127,5,10.09933333
86,117,5,21.5885
87,107,5,19.329
141,134,16,44.60716667
18,136,15,35.01416667
74,36,22,6.990333333
75,26,22,16.47216667
39,2,20,28.74733333
73,46,22,11.78266667
88,125,0,9.094833333
89,115,0,15.26
72,56,22,22.32866667
19,126,15,42.4745
87,135,0,32.51833333
71,66,22,5.448
24,104,3,7.269333333
22,124,3,7.9715
23,114,3,24.72766667
112,4,18,9.749666667
76,65,10,18.2365
73,95,10,18.4305
77,55,10,23.626
81,56,4,20.8135
82,46,4,17.714
80,66,4,20.08883333
78,45,10,11.9915
83,36,4,16.526
9,73,21,22.327
7,93,21,26.8555
85,16,4,29.61766667
44,76,9,24.13233333
45,66,9,5.879166667
43,86,9,12.68766667
49,26,9,28.66266667
7,4,19,32.58483333
79,35,10,11.95
48,36,9,15.806
42,96,9,25.85766667
128,97,13,25.55783333
129,87,13,8.728166667
46,56,9,3.116666667
47,46,9,20.16166667
30,28,5,25.918
55,132,10,16.2935
56,122,10,18.3915
58,102,10,24.29716667
57,112,10,21.925
73,51,16,9.420333333
83,140,18,2.7405
130,10,15,23.98666667
77,11,16,36.812
87,100,18,10.2645
75,31,16,37.64383333
70,81,16,11.52366667
91,5,9,26.95766667
79,65,9,23.95
78,75,9,18.70883333
85,19,19,10.29516667
81,59,19,10.27
83,39,19,13.697
77,85,9,20.35633333
82,49,19,29.02533333
136,80,14,15.17633333
137,70,14,18.2115
115,89,22,15.253
118,59,22,3.986333333
119,49,22,19.39833333
135,90,14,5.8565
116,79,22,21.52833333
76,95,9,2.866333333
138,60,14,19.685
80,69,19,25.344
139,96,14,9.222666667
139,50,14,26.5775
66,130,8,15.58683333
69,100,8,13.75083333
65,140,8,31.273
67,120,8,29.8165
68,110,8,14.83966667
85,120,18,32.18433333
83,9,18,28.10233333
84,130,18,30.5645
29,7,0,9.1395
82,40,2,19.97516667
83,30,2,19.12816667
69,86,11,8.475833333
84,20,2,25.20216667
111,11,23,5.595333333
140,62,21,5.7425
141,52,21,15.84633333
30,13,23,21.86983333
81,50,2,12.6215
76,21,16,27.7135
81,9,4,16.43533333
67,89,4,3.865166667
72,31,7,24.762
71,41,7,22.06016667
74,11,7,25.39266667
118,113,7,6.9145
39,88,10,16.19383333
117,123,7,34.775
140,108,8,30.3855
116,133,7,24.75483333
16,6,19,3.349166667
119,103,7,28.81316667
66,90,15,19.80416667
93,27,5,15.23433333
90,57,5,5.995166667
69,60,15,19.20066667
94,17,5,12.868
67,80,15,11.40333333
91,47,5,15.98333333
68,70,15,42.65483333
87,89,16,33.71433333
86,99,16,24.497
89,69,16,48.56116667
60,29,19,5.464166667
139,9,18,17.31883333
77,5,15,4.775
50,103,9,4.5565
26,6,20,30.4
128,23,4,11.73316667
125,53,4,14.24
121,93,4,17.75266667
138,130,18,18.04316667
139,120,18,8.0125
123,73,4,1.900666667
16,111,2,17.7765
17,101,2,10.11683333
13,141,2,14.02866667
14,131,2,18.02166667
129,13,4,23.54016667
131,125,5,11.07916667
132,115,5,24.21966667
124,63,4,19.06066667
15,121,2,30.30533333
141,97,2,24.176
127,33,4,9.141
74,88,5,3.098833333
77,58,5,23.76383333
73,98,5,20.03616667
80,106,11,20.62533333
75,78,5,19.27916667
78,48,5,18.80183333
122,83,4,20.39766667
76,68,5,15.79866667
40,121,16,6.29
42,101,16,20.14733333
41,111,16,29.70283333
126,128,6,18.44916667
125,138,6,11.11466667
127,118,6,25.60416667
134,126,21,7.886666667
54,92,6,23.13683333
55,82,6,7.149333333
136,106,21,13.104
58,52,6,15.31216667
128,108,6,15.2945
133,136,21,10.47166667
129,84,18,23.59883333
128,94,18,38.431
135,116,21,27.92416667
132,129,8,12.80166667
134,109,8,22.72883333
131,139,8,37.7325
59,42,6,18.75433333
133,119,8,33.65183333
119,66,21,10.08233333
118,76,21,21.167
117,86,21,29.93
57,62,6,19.84566667
69,87,4,14.06633333
106,107,21,6.663166667
104,127,21,28.1205
34,9,8,28.38283333
70,105,1,21.13716667
97,111,21,17.32533333
96,121,21,30.95366667
103,137,21,18.956
98,101,21,11.65966667
19,99,8,32.24166667
95,131,21,14.27616667
128,2,23,8.7785
94,141,21,24.533
13,80,18,16.0615
12,90,18,26.641
18,30,18,16.52566667
14,70,18,4.909833333
16,50,18,17.0245
19,20,18,23.73133333
56,72,6,28.48583333
82,75,22,13.39466667
84,55,22,16.20416667
76,89,16,14.20766667
79,59,16,25.404
87,25,22,28.10616667
84,129,20,19.743
86,109,20,17.482
86,35,22,24.75366667
78,69,16,24.83966667
85,119,20,23.719
80,95,22,3.767
75,99,16,5.143666667
15,60,18,6.029166667
81,85,22,21.383
83,139,20,22.86133333
90,9,16,35.46666667
110,40,8,16.4465
112,20,8,30.202
111,30,8,41.113
85,45,22,17.4845
113,10,8,37.22083333
109,124,3,8.363333333
83,65,22,26.48966667
9,120,18,28.343
77,79,16,26.037
92,4,1,30.45
78,84,1,18.397
135,104,20,9.690666667
134,114,20,18.63533333
17,40,18,18.487
139,44,13,17.23483333
134,94,13,23.95883333
138,54,13,27.844
20,1,11,32.60316667
81,138,9,10.40216667
82,128,9,13.50066667
31,101,18,32.2585
30,111,18,35.00533333
139,82,3,7.123666667
114,5,17,38.7685
84,108,9,14.52016667
87,58,0,27.58133333
85,78,0,14.05366667
1,106,18,12.14566667
86,68,0,26.51516667
76,5,20,15.9715
10,16,18,8.707833333
88,48,0,7.589833333
128,7,6,22.144
83,118,9,26.94416667
124,11,11,13.0405
122,31,11,19.52916667
121,41,11,25.9655
96,14,2,10.23466667
90,74,2,17.58183333
95,24,2,22.177
120,51,11,28.275
93,44,2,27.368
94,34,2,6.452333333
27,4,9,23.61516667
92,54,2,24.02216667
12,9,20,17.59516667
91,64,2,19.8315
30,100,6,3.827
66,128,9,26.03216667
65,138,9,15.71366667
67,118,9,30.86616667
78,128,6,13.455
106,49,22,12.00616667
101,99,22,8.792833333
107,39,22,13.17716667
68,108,9,21.52533333
109,19,22,27.37733333
77,138,6,11.93883333
102,89,22,22.02466667
105,59,22,20.26383333
21,88,13,25.49766667
23,68,13,28.3085
28,18,13,16.59233333
104,69,22,25.61333333
26,38,13,20.94833333
112,63,17,6.2185
110,83,17,27.4375
25,48,13,13.36783333
106,102,14,14.69066667
95,40,0,11.73066667
97,20,0,27.22716667
105,112,14,17.2
93,60,0,23.58566667
104,122,14,18.429
91,80,0,4.739
108,29,22,26.35416667
24,58,13,19.81633333
111,73,17,7.516
49,1,14,21.53783333
115,33,17,29.39116667
96,30,0,9.700833333
113,53,17,26.9
27,28,13,35.85433333
113,95,13,17.90033333
119,35,13,24.17216667
115,75,13,13.10233333
118,45,13,27.70516667
23,138,19,34.95666667
24,128,19,13.08433333
117,55,13,28.96966667
25,118,19,21.4705
45,5,22,19.336
102,19,7,41.90316667
101,29,7,11.58183333
100,39,7,10.77933333
26,108,19,33.20366667
36,81,2,13.20233333
35,91,2,8.917666667
114,85,13,25.86666667
38,61,2,8.9165
50,1,2,23.06033333
36,120,16,19.86183333
34,140,16,3.825833333
38,100,16,12.83933333
94,122,18,34.00333333
93,132,18,5.843666667
35,130,16,30.46666667
95,112,18,4.180666667
39,51,2,20.96416667
96,102,18,35.78616667
92,70,0,20.64833333
37,110,16,25.82916667
117,13,17,35.03183333
106,8,19,24.05266667
131,123,15,8.386
132,113,15,15.968
123,125,10,11.67533333
122,135,10,16.58916667
125,105,10,9.099
124,115,10,2.623
98,10,0,13.70866667
20,98,13,38.85633333
129,100,13,11.30083333
125,140,13,10.29183333
126,130,13,11.9905
127,120,13,25.28066667
128,110,13,38.48483333
63,111,6,13.69716667
62,121,6,16.73466667
60,141,6,21.9915
1,51,1,13.65566667
4,21,1,15.60916667
64,101,6,18.43933333
2,41,1,19.127
124,94,4,13.7565
129,44,4,12.60383333
126,74,4,5.577
5,11,1,25.605
125,84,4,19.70833333
128,54,4,11.34333333
127,64,4,15.63716667
9,2,13,13.57533333
114,101,4,26.85666667
111,131,4,5.07
110,141,4,20.96016667
10,4,7,56.22316667
99,138,20,20.58066667
113,111,4,24.07566667
112,121,4,15.2615
69,3,12,22.44916667
82,38,15,26.05033333
81,48,15,6.861666667
80,58,15,21.17116667
83,28,15,14.4475
84,18,15,29.95983333
94,123,9,11.179
93,133,9,14.37866667
95,113,9,24.44466667
108,1,20,20.39533333
64,121,6,12.63866667
62,141,6,17.33566667
63,131,6,9.651666667
65,111,6,22.85533333
69,96,6,2.374166667
66,101,6,12.32366667
70,103,11,14.63933333
15,38,15,12.3025
14,48,15,2.386333333
5,138,15,28.364
119,123,7,27.50966667
83,19,19,22.9275
11,78,15,27.77583333
81,39,19,13.40883333
12,68,15,41.70733333
109,30,3,22.20016667
106,60,3,18.17933333
103,90,3,6.8495
119,98,16,36.15283333
82,29,19,26.35883333
108,40,3,18.88133333
13,58,15,14.09516667
7,118,15,26.86216667
141,139,17,13.781
16,28,15,24.0685
32,132,19,3.99
33,122,19,20.37483333
34,112,19,19.3185
17,18,15,7.173666667
6,128,15,25.61083333
48,118,18,8.465
47,128,18,34.86983333
49,108,18,32.06733333
10,88,15,23.68333333
98,45,0,15.98466667
93,95,0,6.188
9,5,16,12.20566667
95,75,0,17.37716667
96,65,0,2.807
94,85,0,11.7865
51,100,1,29.31116667
97,55,0,20.226
87,64,13,10.5685
86,74,13,26.99066667
89,44,13,19.2425
84,94,13,8.672666667
88,54,13,16.4955
85,84,13,20.874
65,17,3,16.78683333
61,57,3,17.00966667
63,37,3,10.93466667
64,27,3,21.33333333
62,47,3,18.522
100,73,19,29.337
102,53,19,17.407
106,13,19,10.96516667
103,43,19,20.58583333
135,11,9,24.95766667
134,21,9,33.22383333
26,138,20,26.2045
133,31,9,9.800333333
28,118,20,22.60333333
132,41,9,2.355
27,128,20,13.581
78,88,17,35.02116667
131,51,9,10.328
29,108,20,28.13333333
104,33,19,36.11133333
130,61,9,20.7075
79,78,17,29.676
4,27,23,18.27083333
1,57,23,13.88983333
77,98,17,28.84366667
5,17,23,20.13116667
105,23,19,31.825
28,62,22,13.32166667
26,82,22,4.664166667
27,72,22,29.19716667
95,100,17,26.96416667
92,130,17,17.17183333
25,92,22,20.06383333
49,16,12,11.75066667
42,86,12,24.51466667
118,80,2,20.85933333
117,90,2,9.9105
23,90,0,27.21716667
26,60,0,20.7875
44,66,12,9.059166667
93,120,17,30.73416667
119,70,2,13.49316667
28,40,0,2.085
91,140,17,19.09516667
29,52,22,34.1305
45,56,12,15.974
94,110,17,16.23566667
139,120,6,6.1135
138,130,6,21.18416667
43,76,12,26.84466667
138,121,12,19.56183333
139,111,12,21.506
29,30,0,17.828
136,141,12,13.95916667
48,26,12,16.93433333
128,6,17,39.376
47,36,12,20.97966667
24,80,0,26.49383333
95,80,22,3.4095
98,50,22,17.09633333
141,102,1,26.45766667
96,70,22,13.28416667
140,112,1,13.69583333
94,90,22,18.20083333
25,70,0,14.69816667
97,60,22,20.71283333
27,50,0,17.51733333
129,126,17,34.535
110,30,23,28.44483333
111,20,23,24.58516667
128,136,17,29.2255
71,58,23,10.42766667
73,38,23,23.088
75,18,23,20.108
14,103,9,15.96633333
13,113,9,32.4745
48,5,5,5.8695
11,133,9,12.73966667
72,48,23,20.69583333
12,123,9,31.81366667
74,28,23,16.14316667
70,68,23,25.37266667
121,17,22,10.22766667
120,27,22,16.35433333
17,59,22,16.52433333
31,105,4,8.483333333
30,115,4,19.833
14,89,22,24.50716667
16,69,22,24.74583333
9,139,22,13.275
18,49,22,22.30733333
13,99,22,30.55216667
44,139,23,15.64933333
45,129,23,10.0585
47,109,23,19.18266667
19,39,22,29.18466667
46,119,23,28.34283333
60,118,22,18.2745
138,9,9,41.24166667
99,30,9,27.7655
93,90,9,22.29383333
9,93,23,2.624666667
94,80,9,11.69366667
95,70,9,27.0265
96,60,9,16.44066667
97,50,9,20.098
11,121,18,6.651833333
12,111,18,31.6675
13,101,18,26.12616667
98,40,9,27.8
72,109,11,21.64883333
119,114,17,30.61483333
118,124,17,27.00316667
2,70,7,16.538
117,134,17,24.291
3,60,7,11.954
71,119,11,16.95383333
1,80,7,24.785
8,10,7,3.856833333
6,30,7,44.25366667
122,74,20,18.96483333
128,14,20,10.582
62,9,19,20.21066667
125,44,20,3.571833333
126,34,20,17.526
123,89,11,7.178166667
48,89,19,29.27616667
124,54,20,18.45533333
126,59,11,11.63483333
121,84,20,6.057333333
7,20,7,39.3015
128,39,11,17.76833333
127,24,20,21.35433333
122,99,11,14.57666667
5,40,7,33.44333333
127,49,11,24
125,69,11,22.4245
123,64,20,18.66166667
24,9,13,17.7995
124,79,11,21.0305
120,94,20,20.79483333
42,5,1,19.0315
27,95,1,19.93533333
70,129,11,32.01966667
29,75,1,2.900666667
28,85,1,16.38916667
89,94,8,7.411333333
102,4,15,32.6395
39,135,1,18.2445
130,27,17,21.53683333
131,17,17,28.2315
65,119,12,9.868333333
66,109,12,14.61883333
64,129,12,4.8685
68,66,0,15.456
67,76,0,7.699
65,96,0,2.232
69,56,0,19.576
66,86,0,17.98666667
107,14,11,17.7735
102,64,11,23.79216667
106,24,11,6.824
103,54,11,21.06666667
104,44,11,13.751
113,19,23,13.63816667
111,39,23,12.60433333
56,107,1,19.92933333
66,78,5,6.800333333
68,58,5,4.342333333
101,74,11,15.38183333
67,68,5,9.414833333
51,106,11,13.85216667
65,88,5,11.50683333
62,26,2,9.987
60,46,2,28.05133333
54,127,1,28.6695
69,48,5,11.04366667
55,117,1,28.03466667
105,34,11,20.4505
93,16,7,32.37566667
92,26,7,29.35783333
91,36,7,26.70233333
90,46,7,38.352
124,33,15,28.72666667
120,73,15,32.20466667
122,53,15,10.60016667
125,23,15,19.68433333
101,14,3,6.568333333
100,24,3,11.84833333
121,63,15,12.06116667
139,67,10,29.28333333
138,77,10,18.03066667
137,87,10,48.70366667
89,1,18,20.96683333
126,13,15,27.82533333
100,84,11,33.79866667
69,71,23,23.48933333
67,91,23,8.346833333
125,122,3,12.92833333
82,1,23,20.84966667
68,81,23,19.1195
94,84,13,7.866
98,44,13,17.85616667
93,94,13,24.67016667
96,64,13,24.73416667
97,54,13,30.6315
129,78,13,3.024166667
128,88,13,20.725
11,112,22,15.92266667
10,122,22,25.22183333
12,102,22,20.03466667
20,109,4,25.4145
95,21,1,19.46733333
119,44,7,13.4235
114,94,7,14.32016667
90,71,1,12.5705
118,54,7,9.381333333
92,51,1,20.9645
115,84,7,18.53283333
96,11,1,29.89033333
116,74,7,31.95216667
52,16,16,46.11666667
93,41,1,7.6315
50,36,16,30.24633333
94,31,1,14.84416667
119,102,4,18.22
93,75,8,17.43733333
98,25,8,9.3415
91,95,8,16.18283333
118,112,4,18.50066667
139,94,6,25.16666667
94,65,8,42.097
132,69,9,22.3815
73,51,8,8.4755
76,21,8,29.9795
96,45,8,34.945
77,11,8,31.54783333
26,2,14,23.09216667
134,49,9,19.058
75,31,8,36.53483333
85,113,6,12.60683333
84,123,6,3.833
131,79,9,12.56566667
139,85,8,27.10716667
117,122,4,20.5925
95,55,8,26.25316667
135,39,9,25.13716667
70,81,8,12.911
113,9,4,7.8095
99,15,8,3.9435
86,103,6,22.3925
130,89,9,16.3875
92,85,8,45.7625
15,100,7,21.827
61,117,2,17.048
62,107,2,15.16
12,130,7,14.00766667
12,39,7,13.18166667
2,139,7,17.031
35,5,9,28.45866667
5,109,7,17.19916667
4,119,7,24.01616667
133,59,9,26.7395
11,49,7,28.47166667
13,120,7,36.092
14,19,7,23.616
11,140,7,19.8255
82,139,15,11.8935
83,129,15,9.817833333
123,120,17,34.67833333
125,100,17,20.256
124,110,17,21.43633333
84,119,15,29.20833333
64,57,12,13.9885
61,87,12,33.294
10,59,7,31.566
63,67,12,13.20616667
122,130,17,17.92966667
60,97,12,19.94566667
85,109,15,42.35883333
121,140,17,16.54133333
65,47,12,35.75
68,17,12,20.1205
14,110,7,30.12416667
139,108,12,19.52233333
138,118,12,22.502
137,128,12,25.8375
136,138,12,27.67
62,77,12,28.49033333
8,3,17,2.777833333
138,125,16,15.60383333
139,115,16,19.92233333
137,135,16,17.4425
68,105,8,11.22683333
67,115,8,21.42483333
66,125,8,5.233333333
66,139,1,13.75716667
67,129,1,10.07066667
69,109,1,20.27283333
65,135,8,24.31016667
50,122,0,18.276
36,116,3,23.62683333
34,136,3,19.6515
37,106,3,21.8125
139,7,6,17.3315
68,119,1,20.17083333
7,99,5,6.9765
77,139,11,4.118166667
78,129,11,2.822833333
79,119,11,28.37216667
140,57,11,13.2035
141,47,11,28.11733333
23,18,14,19.16433333
22,28,14,19.292
20,48,14,25.28966667
21,38,14,3.75
128,61,22,22.73533333
140,1,22,12.14133333
125,91,22,19.72033333
115,138,7,10.81633333
118,108,7,25.23316667
117,118,7,46.36566667
126,81,22,1.822166667
116,128,7,56.04
129,51,22,25.40416667
127,71,22,17.08183333
48,128,17,9.468166667
49,118,17,20.83833333
47,138,17,27.55916667
20,128,5,6.76
21,118,5,11.46866667
79,125,12,20.59816667
67,49,18,35.78783333
66,59,18,22.76216667
63,89,18,8.545166667
22,108,5,30.24816667
65,69,18,7.613333333
50,45,16,24.86933333
53,15,16,24.28583333
69,29,18,11.34283333
51,35,16,27.582
68,39,18,26.9935
52,25,16,34.687
64,40,4,14.25066667
66,20,4,12.38416667
140,130,17,21.916
141,120,17,25.5315
61,70,4,11.705
33,129,20,3.283
34,119,20,16.3405
32,139,20,21.95916667
35,109,20,31.5095
65,30,4,5.851333333
64,79,18,31.2075
62,60,4,35.16466667
100,103,23,25.89433333
102,59,23,11.97383333
103,49,23,12.32866667
100,79,23,24.01016667
106,19,23,19.964
101,69,23,18.55433333
104,39,23,17.85966667
141,123,14,23.38
102,59,3,12.3585
95,115,23,26.41633333
94,125,23,10.83933333
103,49,3,11.66866667
93,135,23,27.6405
100,79,3,21.95616667
101,69,3,16.4445
106,19,3,20.40833333
97,73,20,20.71733333
95,93,20,7.4315
100,42,3,20.41866667
102,22,3,6.991
9,94,8,31.28333333
103,12,3,23.49083333
99,53,20,16.53883333
46,9,9,16.32633333
2,19,0,14.1055
121,30,7,36.31266667
122,20,7,14.03033333
128,57,21,19.846
125,87,21,16.3725
127,67,21,3.1025
99,86,0,19.39166667
29,93,15,30.45633333
126,77,21,7.866666667
137,49,4,7.0235
129,47,21,23.626
27,6,11,27.26383333
125,101,18,12.20716667
121,141,18,31.0765
124,97,21,14.0815
123,121,18,6.691666667
139,29,4,13.041
113,80,15,30.56633333
115,60,15,21.65633333
122,131,18,28.68083333
81,136,21,18.8865
112,93,16,11.8245
82,126,21,20.397
124,111,18,9.366666667
49,126,22,5.482
83,116,21,25.16566667
120,40,7,21.9215
48,136,22,40.79283333
119,23,16,21.612
84,106,21,12.35733333
118,30,15,4.124333333
118,33,16,21.095
109,3,1,8.771
136,59,4,17.3715
113,83,16,28.79866667
101,2,20,18.39633333
119,20,15,18.60783333
101,103,6,9.648833333
100,113,6,7.4795
132,99,4,25.7575
7,1,16,38.09633333
114,73,16,15.10183333
108,5,22,13.8875
140,14,10,21.34183333
114,70,15,35.89383333
115,63,16,23.1805
49,141,3,16.226
64,105,0,13.52633333
62,125,0,12.70466667
63,115,0,17.46266667
61,135,0,15.34433333
87,90,16,41.661
67,1,12,17.5815
29,139,22,16.745
89,90,12,23.8725
117,40,15,27.6
66,35,8,16.85133333
63,65,8,39.8055
60,95,8,34.99483333
65,45,8,27.07633333
64,55,8,3.077166667
67,25,8,27.49133333
70,104,16,20.32566667
75,44,16,18.11683333
73,64,16,23.16033333
71,84,16,14.86583333
52,20,5,14.17516667
51,30,5,28.96966667
76,34,16,17.477
88,20,14,28.234
82,80,14,21.06266667
81,90,14,6.641166667
87,30,14,8.012166667
141,39,6,20.38533333
78,14,16,32.32916667
140,49,6,16.81966667
62,75,8,36.88983333
28,1,15,13.00283333
74,54,16,21.45133333
72,74,16,14.82966667
80,11,16,18.988
77,24,16,13.57266667
70,94,16,34.01666667
31,116,12,15.41616667
88,132,12,28.562
89,122,12,28.4055
32,106,12,22.08283333
30,126,12,21.376
40,55,2,12.41916667
41,45,2,13.69533333
114,77,12,27.49033333
113,87,12,4.163666667
119,27,12,14.58016667
43,25,2,20.149
30,93,23,10.4565
36,33,23,23.14983333
32,73,23,26.41683333
116,57,12,23.22183333
31,83,23,20.36383333
44,15,2,22.39266667
115,67,12,16.7165
42,35,2,11.10466667
33,63,23,16.21966667
34,53,23,19.38683333
118,37,12,25.59833333
141,21,3,12.5055
140,31,3,21.02166667
37,23,23,22.15783333
38,13,23,32.59516667
35,43,23,27.84166667
68,42,10,11.70133333
66,62,10,10.00233333
114,121,10,7.9095
115,93,9,36.73933333
117,73,9,27.44483333
112,141,10,15.3575
67,52,10,6.250166667
115,111,10,7.4015
119,53,9,6.718
69,32,10,21.31916667
100,102,16,38.66466667
113,131,10,33.30683333
116,83,9,31.69216667
140,17,3,11.1935
116,101,10,26.74783333
65,72,10,23.67766667
64,82,10,8.5375
19,9,9,13.86933333
11,112,18,18.60516667
10,122,18,28.91516667
12,102,18,32.72833333
31,106,7,17.97566667
30,116,7,37.22
57,122,17,16.22233333
41,48,7,26.82016667
44,18,7,13.48216667
59,102,17,27.7545
42,38,7,20.575
56,132,17,21.8265
40,58,7,8.949666667
82,134,2,23.39066667
23,131,6,25.65583333
58,112,17,22.41083333
85,104,2,31.96466667
25,111,6,19.92816667
135,104,14,10.55083333
134,114,14,21.24083333
24,121,6,14.06416667
84,114,2,12.26483333
22,141,6,22.693
100,13,23,26.6295
26,101,6,22.5305
83,124,2,15.91666667
111,27,20,23.7115
110,37,20,16.798
112,17,20,27.00633333
96,99,3,9.374
99,69,3,9.306333333
95,52,3,4.249
94,62,3,8.325666667
93,72,3,30.578
98,22,3,10.221
99,12,3,15.9265
51,52,11,21.9825
52,42,11,15.59933333
67,106,6,12.53016667
65,126,6,9.926333333
59,98,23,19.04783333
64,136,6,22.77783333
54,22,11,13.66233333
92,82,3,21.29816667
55,12,11,17.71183333
66,116,6,19.6945
